correlation_coef,column1,column2,
-0.19653260237288725,Youth nuisance report,Thefts (water),
0.41477498752893305,Youth nuisance report,Threat,
0.30145727784564424,Youth nuisance report,Total felonies,
-0.08774577362989609,Youth nuisance report,Under the influence (away),
0.1325430301722872,Youth nuisance report,Vertical Fraud,
0.28908641983332556,Youth nuisance report,drug_store_count,
0.04787164548313007,Nuisance due to alcohol/drugs,light_count,
-0.2064064380268267,Nuisance due to alcohol/drugs,sport_building_count,
0.16004197992894428,Nuisance due to alcohol/drugs,workplace_count,
0.07243269922103529,Nuisance due to alcohol/drugs,inhabitants,
-0.1267427325897653,Nuisance due to alcohol/drugs,light_per_1000,
-0.206501375601288,Nuisance due to alcohol/drugs,sport_building_per_1000,
-0.26239673046574463,Nuisance due to alcohol/drugs,area_sqkm,
-0.5969205129422761,Nuisance due to alcohol/drugs,green_score,
-0.2319395314071052,Nuisance due to alcohol/drugs,livability_score,
0.07567097098539266,Nuisance due to alcohol/drugs,house_price,
0.937801206540023,Nuisance due to alcohol/drugs,nr_crimes,
-0.11895503353386899,Nuisance due to alcohol/drugs,charging_points,
0.13910129695626242,Nuisance due to alcohol/drugs,jobs_count,
0.7385489461197943,Nuisance due to alcohol/drugs,Total nuisance registrations,
0.4945206864870026,Nuisance due to alcohol/drugs,Nuisance by confused person,
0.1956817745673275,Nuisance due to alcohol/drugs,Youth nuisance report,
0.8439599418975866,Nuisance due to alcohol/drugs,Nuisance drifters,
0.9364054850371012,Nuisance due to alcohol/drugs,Public intoxication,
0.7284935199110629,Nuisance due to alcohol/drugs,Noise nuisance catering,
-0.011714385570335061,Nuisance due to alcohol/drugs,Noise nuisance event,
0.17269661631821967,Nuisance due to alcohol/drugs,Other noise nuisance,
0.3127504644649365,Nuisance due to alcohol/drugs, Accidents (road),
0.9314537592199807,Nuisance due to alcohol/drugs, Encroachment on public order,
0.04394174473756612,Nuisance due to alcohol/drugs, Fraud (other),
0.11404159436411988,Nuisance due to alcohol/drugs, Horizontal Fraud,
-0.063132754156974,Nuisance due to alcohol/drugs, Human trafficking,
0.019617365528900546,Nuisance due to alcohol/drugs, Quality of life (other),
-0.0470570886205765,Nuisance due to alcohol/drugs, Road (other),
-0.0818289923533237,Nuisance due to alcohol/drugs, Special Laws,
-0.12054645521302768,Nuisance due to alcohol/drugs, Transport of hazardous substances,
0.9398311274159818,Nuisance due to alcohol/drugs,Abuse,
-0.0739028519396451,Nuisance due to alcohol/drugs,Animals,
0.37574007433893364,Nuisance due to alcohol/drugs,Arms Trade,
0.015627899678652104,Nuisance due to alcohol/drugs,Cybercrime,
0.586026782903519,Nuisance due to alcohol/drugs,Discrimination,
0.3676212130088395,Nuisance due to alcohol/drugs,Domestic Violation,
0.22301816722238355,Nuisance due to alcohol/drugs,Drug trafficking,
-0.12998002844811948,Nuisance due to alcohol/drugs,Drugs/drink nuisance,
0.2692777119609725,Nuisance due to alcohol/drugs,Fire/Explosion,
-0.09382832558989541,Nuisance due to alcohol/drugs,Fireworks,
-0.0018464612043624625,Nuisance due to alcohol/drugs,Home theft/burglary,
0.5768814763934941,Nuisance due to alcohol/drugs,Immigration care,
-0.06690120108990573,Nuisance due to alcohol/drugs,Motor Vehicle Theft,
0.04722781019364439,Nuisance due to alcohol/drugs,Murder, Manslaughter,
0.6657359167837157,Nuisance due to alcohol/drugs,Open violence (person),
0.8620783148862967,Nuisance due to alcohol/drugs,Other property crimes,
-0.07217745600938784,Nuisance due to alcohol/drugs,People smuggling,
0.9089464100457989,Nuisance due to alcohol/drugs,Pickpocketing,
0.3425085981532364,Nuisance due to alcohol/drugs,Robbery,
0.5139687381450532,Nuisance due to alcohol/drugs,Shoplifting,
0.5953702426719253,Nuisance due to alcohol/drugs,Street robbery,
-0.08539552392036702,Nuisance due to alcohol/drugs,Structure of the Environmental Management Act,
0.4050275076836835,Nuisance due to alcohol/drugs,Theft from/from motor vehicles,
0.8871652443887381,Nuisance due to alcohol/drugs,Theft of mopeds, mopeds and bicycles,
0.22561803424810867,Nuisance due to alcohol/drugs,Theft/burglary box/garage/shed,
0.8930808270301738,Nuisance due to alcohol/drugs,Theft/burglary of companies, etc.,
-0.01273719811930369,Nuisance due to alcohol/drugs,Thefts (water),
0.5225511789113173,Nuisance due to alcohol/drugs,Threat,
0.8709360189320974,Nuisance due to alcohol/drugs,Total felonies,
0.1473124767653721,Nuisance due to alcohol/drugs,Under the influence (away),
0.6307237475235535,Nuisance due to alcohol/drugs,Vertical Fraud,
0.9661030615251844,Nuisance due to alcohol/drugs,drug_store_count,
-0.034761994635108845,Nuisance drifters,light_count,
-0.25247738241877044,Nuisance drifters,sport_building_count,
0.1868564939368604,Nuisance drifters,workplace_count,
-0.003238571879307043,Nuisance drifters,inhabitants,
-0.010981627602280618,Nuisance drifters,light_per_1000,
-0.20085859186072397,Nuisance drifters,sport_building_per_1000,
-0.25061915830042303,Nuisance drifters,area_sqkm,
-0.5579280286110647,Nuisance drifters,green_score,
-0.14837583083696562,Nuisance drifters,livability_score,
0.2159551596147182,Nuisance drifters,house_price,
0.8190898329934024,Nuisance drifters,nr_crimes,
-0.06115160183572353,Nuisance drifters,charging_points,
0.12387223440498671,Nuisance drifters,jobs_count,
0.596402287434044,Nuisance drifters,Total nuisance registrations,
0.4422619510031412,Nuisance drifters,Nuisance by confused person,
-0.005635592985279459,Nuisance drifters,Youth nuisance report,
0.8439599418975866,Nuisance drifters,Nuisance due to alcohol/drugs,
0.7411807025824111,Nuisance drifters,Public intoxication,
0.42271349239330136,Nuisance drifters,Noise nuisance catering,
-0.0010075836056485526,Nuisance drifters,Noise nuisance event,
-0.006510188192198197,Nuisance drifters,Other noise nuisance,
0.24569916172435421,Nuisance drifters, Accidents (road),
0.7653243185021341,Nuisance drifters, Encroachment on public order,
0.21620206023968383,Nuisance drifters, Fraud (other),
0.10006071128547964,Nuisance drifters, Horizontal Fraud,
0.09946514740996262,Nuisance drifters, Human trafficking,
0.08207249545517857,Nuisance drifters, Quality of life (other),
0.021856930539454637,Nuisance drifters, Road (other),
0.07495903386358425,Nuisance drifters, Special Laws,
-0.14287626630188618,Nuisance drifters, Transport of hazardous substances,
0.7392517827602109,Nuisance drifters,Abuse,
-0.04212203999122274,Nuisance drifters,Animals,
0.4801450404155948,Nuisance drifters,Arms Trade,
-0.06526311368955567,Nuisance drifters,Cybercrime,
0.5866239181637478,Nuisance drifters,Discrimination,
0.3283085239045981,Nuisance drifters,Domestic Violation,
0.3683850702472316,Nuisance drifters,Drug trafficking,
-0.07595831470940893,Nuisance drifters,Drugs/drink nuisance,
0.21341287265507836,Nuisance drifters,Fire/Explosion,
0.03812758179414992,Nuisance drifters,Fireworks,
-0.031986336277276095,Nuisance drifters,Home theft/burglary,
0.37560563513124684,Nuisance drifters,Immigration care,
0.11206746580234948,Nuisance drifters,Motor Vehicle Theft,
0.02915303412338199,Nuisance drifters,Murder, Manslaughter,
0.5039340700116351,Nuisance drifters,Open violence (person),
0.814749673656468,Nuisance drifters,Other property crimes,
0.12363070771930386,Nuisance drifters,People smuggling,
0.7533354193955573,Nuisance drifters,Pickpocketing,
0.17025874339347433,Nuisance drifters,Robbery,
0.34921042110759615,Nuisance drifters,Shoplifting,
0.43078029878853497,Nuisance drifters,Street robbery,
0.051752706180397456,Nuisance drifters,Structure of the Environmental Management Act,
0.21250080420356912,Nuisance drifters,Theft from/from motor vehicles,
0.8813171990401943,Nuisance drifters,Theft of mopeds, mopeds and bicycles,
0.09794353123581521,Nuisance drifters,Theft/burglary box/garage/shed,
0.6860808984473306,Nuisance drifters,Theft/burglary of companies, etc.,
0.17209394514527096,Nuisance drifters,Thefts (water),
0.5295353392715355,Nuisance drifters,Threat,
0.7676749487094943,Nuisance drifters,Total felonies,
0.2545473656116846,Nuisance drifters,Under the influence (away),
0.4132333910656831,Nuisance drifters,Vertical Fraud,
0.7756015707230921,Nuisance drifters,drug_store_count,
0.001853979930847016,Public intoxication,light_count,
-0.1484883656094842,Public intoxication,sport_building_count,
0.023217634267693733,Public intoxication,workplace_count,
-0.014851835113689928,Public intoxication,inhabitants,
-0.10555589145541569,Public intoxication,light_per_1000,
-0.09686811525470851,Public intoxication,sport_building_per_1000,
-0.16640814994817982,Public intoxication,area_sqkm,
-0.5664802789751002,Public intoxication,green_score,
-0.1037184221505016,Public intoxication,livability_score,
0.15109076470085328,Public intoxication,house_price,
0.9050779160418434,Public intoxication,nr_crimes,
-0.19642561287009297,Public intoxication,charging_points,
0.004729603013261607,Public intoxication,jobs_count,
0.6000023505758091,Public intoxication,Total nuisance registrations,
0.34776893367649014,Public intoxication,Nuisance by confused person,
0.21700524036150054,Public intoxication,Youth nuisance report,
0.9364054850371012,Public intoxication,Nuisance due to alcohol/drugs,
0.7411807025824111,Public intoxication,Nuisance drifters,
0.7014524767664887,Public intoxication,Noise nuisance catering,
0.12311850993410313,Public intoxication,Noise nuisance event,
0.016066311345808416,Public intoxication,Other noise nuisance,
0.22334800929475607,Public intoxication, Accidents (road),
0.9561785740363141,Public intoxication, Encroachment on public order,
-0.024620509656331283,Public intoxication, Fraud (other),
0.10998097482704937,Public intoxication, Horizontal Fraud,
-0.06765716485663388,Public intoxication, Human trafficking,
-0.10757840485900175,Public intoxication, Quality of life (other),
-0.06731064689309259,Public intoxication, Road (other),
-0.1017600082515923,Public intoxication, Special Laws,
-0.10345668757328778,Public intoxication, Transport of hazardous substances,
0.9747299477070563,Public intoxication,Abuse,
-0.053938956768979085,Public intoxication,Animals,
0.3472403651074033,Public intoxication,Arms Trade,
0.076783372645942,Public intoxication,Cybercrime,
0.5504256079548361,Public intoxication,Discrimination,
0.24424126379479755,Public intoxication,Domestic Violation,
0.1991062341880316,Public intoxication,Drug trafficking,
-0.10141020668015063,Public intoxication,Drugs/drink nuisance,
0.1965358370225605,Public intoxication,Fire/Explosion,
-0.0900266656924598,Public intoxication,Fireworks,
0.04639230200466329,Public intoxication,Home theft/burglary,
0.6371805880512449,Public intoxication,Immigration care,
-0.09732749811370286,Public intoxication,Motor Vehicle Theft,
0.03794661504035474,Public intoxication,Murder, Manslaughter,
0.7257924931508088,Public intoxication,Open violence (person),
0.8373715783077669,Public intoxication,Other property crimes,
-0.10329343947016795,Public intoxication,People smuggling,
0.945949899284251,Public intoxication,Pickpocketing,
0.3041605259682569,Public intoxication,Robbery,
0.45135226049407484,Public intoxication,Shoplifting,
0.4803591276884224,Public intoxication,Street robbery,
-0.0759610711614954,Public intoxication,Structure of the Environmental Management Act,
0.4682140582074877,Public intoxication,Theft from/from motor vehicles,
0.8137901738020307,Public intoxication,Theft of mopeds, mopeds and bicycles,
0.14814532447830758,Public intoxication,Theft/burglary box/garage/shed,
0.8993956337443705,Public intoxication,Theft/burglary of companies, etc.,
-0.01652695031522682,Public intoxication,Thefts (water),
0.42513593227427054,Public intoxication,Threat,
0.8434534885834813,Public intoxication,Total felonies,
0.14920539941518213,Public intoxication,Under the influence (away),
0.6371805880512449,Public intoxication,Vertical Fraud,
0.9903211495532829,Public intoxication,drug_store_count,
0.24212103951267921,Noise nuisance catering,light_count,
-0.10165924667237183,Noise nuisance catering,sport_building_count,
0.36820787763434976,Noise nuisance catering,workplace_count,
0.27369393884606097,Noise nuisance catering,inhabitants,
-0.10787054503845638,Noise nuisance catering,light_per_1000,
-0.16292540065600175,Noise nuisance catering,sport_building_per_1000,
-0.17737577740899874,Noise nuisance catering,area_sqkm,
-0.40072717736093877,Noise nuisance catering,green_score,
0.08109939457756946,Noise nuisance catering,livability_score,
0.11891114887064957,Noise nuisance catering,house_price,
0.6987243551540012,Noise nuisance catering,nr_crimes,
0.2631347801127781,Noise nuisance catering,charging_points,
0.07352208589080304,Noise nuisance catering,jobs_count,
0.5454491717716617,Noise nuisance catering,Total nuisance registrations,
0.3037369004253057,Noise nuisance catering,Nuisance by confused person,
0.3846204689878441,Noise nuisance catering,Youth nuisance report,
0.7284935199110629,Noise nuisance catering,Nuisance due to alcohol/drugs,
0.42271349239330136,Noise nuisance catering,Nuisance drifters,
0.7014524767664887,Noise nuisance catering,Public intoxication,
-0.04770702433286959,Noise nuisance catering,Noise nuisance event,
0.17781509239738622,Noise nuisance catering,Other noise nuisance,
0.3832640714769884,Noise nuisance catering, Accidents (road),
0.7100701607959331,Noise nuisance catering, Encroachment on public order,
-0.05548360790323773,Noise nuisance catering, Fraud (other),
0.16754114943579376,Noise nuisance catering, Horizontal Fraud,
-0.09194594755162176,Noise nuisance catering, Human trafficking,
-0.14619883040935674,Noise nuisance catering, Quality of life (other),
-0.08733555423253293,Noise nuisance catering, Road (other),
-0.11990023800220867,Noise nuisance catering, Special Laws,
-0.10022072867228946,Noise nuisance catering, Transport of hazardous substances,
0.731655816018224,Noise nuisance catering,Abuse,
-0.10022072867228943,Noise nuisance catering,Animals,
0.18062455396387445,Noise nuisance catering,Arms Trade,
0.20460360824176033,Noise nuisance catering,Cybercrime,
0.3620388442644452,Noise nuisance catering,Discrimination,
0.1537911632615344,Noise nuisance catering,Domestic Violation,
0.0628265938229415,Noise nuisance catering,Drug trafficking,
-0.12359006703467028,Noise nuisance catering,Drugs/drink nuisance,
0.21163476616345991,Noise nuisance catering,Fire/Explosion,
-0.08721077628977283,Noise nuisance catering,Fireworks,
0.05513212294711252,Noise nuisance catering,Home theft/burglary,
0.4878183182814295,Noise nuisance catering,Immigration care,
-0.13544827634817758,Noise nuisance catering,Motor Vehicle Theft,
0.005504332927379545,Noise nuisance catering,Murder, Manslaughter,
0.6119730426089822,Noise nuisance catering,Open violence (person),
0.6007776835518749,Noise nuisance catering,Other property crimes,
-0.1560976352636157,Noise nuisance catering,People smuggling,
0.696123785513837,Noise nuisance catering,Pickpocketing,
0.18128654970760238,Noise nuisance catering,Robbery,
0.3133070116082409,Noise nuisance catering,Shoplifting,
0.5199647042245322,Noise nuisance catering,Street robbery,
-0.07358513094805796,Noise nuisance catering,Structure of the Environmental Management Act,
0.3921857548186204,Noise nuisance catering,Theft from/from motor vehicles,
0.6064725248632311,Noise nuisance catering,Theft of mopeds, mopeds and bicycles,
0.2483794470654682,Noise nuisance catering,Theft/burglary box/garage/shed,
0.790860779090885,Noise nuisance catering,Theft/burglary of companies, etc.,
-0.15609763526361561,Noise nuisance catering,Thefts (water),
0.2292663358610499,Noise nuisance catering,Threat,
0.6488141264333007,Noise nuisance catering,Total felonies,
0.09667133228328982,Noise nuisance catering,Under the influence (away),
0.5867959480776616,Noise nuisance catering,Vertical Fraud,
0.7194629783226841,Noise nuisance catering,drug_store_count,
0.42840319430142654,Noise nuisance event,light_count,
0.613752027278721,Noise nuisance event,sport_building_count,
-0.08389593488120702,Noise nuisance event,workplace_count,
0.34323769656329706,Noise nuisance event,inhabitants,
-0.1094786784272805,Noise nuisance event,light_per_1000,
0.2623674597345328,Noise nuisance event,sport_building_per_1000,
0.3472319083893291,Noise nuisance event,area_sqkm,
0.09313052301141811,Noise nuisance event,green_score,
0.19333859730324748,Noise nuisance event,livability_score,
0.04340520877406582,Noise nuisance event,house_price,
0.13862118476942722,Noise nuisance event,nr_crimes,
0.2962296236457158,Noise nuisance event,charging_points,
-0.2806771437789693,Noise nuisance event,jobs_count,
0.1366112428219756,Noise nuisance event,Total nuisance registrations,
0.17013445227318355,Noise nuisance event,Nuisance by confused person,
0.28315256428901897,Noise nuisance event,Youth nuisance report,
-0.011714385570335061,Noise nuisance event,Nuisance due to alcohol/drugs,
-0.0010075836056485526,Noise nuisance event,Nuisance drifters,
0.12311850993410313,Noise nuisance event,Public intoxication,
-0.04770702433286959,Noise nuisance event,Noise nuisance catering,
0.0654252208062111,Noise nuisance event,Other noise nuisance,
0.2908213702179069,Noise nuisance event, Accidents (road),
0.012875488306495375,Noise nuisance event, Encroachment on public order,
0.3061907398381036,Noise nuisance event, Fraud (other),
0.5176091010968722,Noise nuisance event, Horizontal Fraud,
-0.10001146030311053,Noise nuisance event, Human trafficking,
-0.15902341444289872,Noise nuisance event, Quality of life (other),
0.4129395578774795,Noise nuisance event, Road (other),
-0.04038169090429348,Noise nuisance event, Special Laws,
-0.10901210650453186,Noise nuisance event, Transport of hazardous substances,
0.08355274934811363,Noise nuisance event,Abuse,
0.5268918481052371,Noise nuisance event,Animals,
-0.13624082371874818,Noise nuisance event,Arms Trade,
0.44586509941751257,Noise nuisance event,Cybercrime,
-0.06003002251876641,Noise nuisance event,Discrimination,
-0.072381525537151,Noise nuisance event,Domestic Violation,
0.09590814795749768,Noise nuisance event,Drug trafficking,
0.20164711026808077,Noise nuisance event,Drugs/drink nuisance,
-0.18289147294238028,Noise nuisance event,Fire/Explosion,
-0.09486091908521779,Noise nuisance event,Fireworks,
0.4002549803579624,Noise nuisance event,Home theft/burglary,
-0.014418745018211809,Noise nuisance event,Immigration care,
0.376233359650525,Noise nuisance event,Motor Vehicle Theft,
0.21839577389477013,Noise nuisance event,Murder, Manslaughter,
0.4040662686177545,Noise nuisance event,Open violence (person),
0.027053828671824327,Noise nuisance event,Other property crimes,
-0.16979054399120352,Noise nuisance event,People smuggling,
0.04880201621453457,Noise nuisance event,Pickpocketing,
-0.10336521938788416,Noise nuisance event,Robbery,
0.01582875653218573,Noise nuisance event,Shoplifting,
-0.13449675276830325,Noise nuisance event,Street robbery,
-0.0800400300250219,Noise nuisance event,Structure of the Environmental Management Act,
0.1998765370639997,Noise nuisance event,Theft from/from motor vehicles,
9.527330858168006e-05,Noise nuisance event,Theft of mopeds, mopeds and bicycles,
0.40726443807862683,Noise nuisance event,Theft/burglary box/garage/shed,
0.17688556093374824,Noise nuisance event,Theft/burglary of companies, etc.,
-0.1697905439912035,Noise nuisance event,Thefts (water),
0.23300855458234876,Noise nuisance event,Threat,
0.19187447274790886,Noise nuisance event,Total felonies,
0.3137097692271181,Noise nuisance event,Under the influence (away),
-0.0144187450182118,Noise nuisance event,Vertical Fraud,
0.9985540418993948,Noise nuisance event,drug_store_count,
0.35894409445206155,Other noise nuisance,light_count,
0.1393987130388893,Other noise nuisance,sport_building_count,
0.2126482894305389,Other noise nuisance,workplace_count,
0.43185275886819213,Other noise nuisance,inhabitants,
-0.29449656727970075,Other noise nuisance,light_per_1000,
-0.1951957513552585,Other noise nuisance,sport_building_per_1000,
-0.31542424070272734,Other noise nuisance,area_sqkm,
-0.10195486136074716,Other noise nuisance,green_score,
-0.4903956985870772,Other noise nuisance,livability_score,
-0.5073319330842991,Other noise nuisance,house_price,
0.07782129008142126,Other noise nuisance,nr_crimes,
0.16888086768179114,Other noise nuisance,charging_points,
0.026925833373984753,Other noise nuisance,jobs_count,
0.7270621704716975,Other noise nuisance,Total nuisance registrations,
0.6932221391642797,Other noise nuisance,Nuisance by confused person,
0.4119007511837211,Other noise nuisance,Youth nuisance report,
0.17269661631821967,Other noise nuisance,Nuisance due to alcohol/drugs,
-0.006510188192198197,Other noise nuisance,Nuisance drifters,
0.016066311345808416,Other noise nuisance,Public intoxication,
0.17781509239738622,Other noise nuisance,Noise nuisance catering,
0.0654252208062111,Other noise nuisance,Noise nuisance event,
0.18624025475441425,Other noise nuisance, Accidents (road),
0.023660991779232966,Other noise nuisance, Encroachment on public order,
0.04418603927872354,Other noise nuisance, Fraud (other),
0.321503436811704,Other noise nuisance, Horizontal Fraud,
-0.2284542902835165,Other noise nuisance, Human trafficking,
-0.029909530713280674,Other noise nuisance, Quality of life (other),
-0.013501327731179381,Other noise nuisance, Road (other),
-0.2935775990621606,Other noise nuisance, Special Laws,
-0.265336512195059,Other noise nuisance, Transport of hazardous substances,
0.061108352041445164,Other noise nuisance,Abuse,
0.28061346289719885,Other noise nuisance,Animals,
-0.17795213972509666,Other noise nuisance,Arms Trade,
0.0961284782879077,Other noise nuisance,Cybercrime,
0.2816008531967405,Other noise nuisance,Discrimination,
0.08755479280654806,Other noise nuisance,Domestic Violation,
-0.24430698529463474,Other noise nuisance,Drug trafficking,
-0.19483709367410665,Other noise nuisance,Drugs/drink nuisance,
0.11574149555645927,Other noise nuisance,Fire/Explosion,
-0.11457160081073609,Other noise nuisance,Fireworks,
0.09315197466139523,Other noise nuisance,Home theft/burglary,
-0.10656228580612283,Other noise nuisance,Immigration care,
0.10935066915979844,Other noise nuisance,Motor Vehicle Theft,
0.07885591783175368,Other noise nuisance,Murder, Manslaughter,
0.07807296492027345,Other noise nuisance,Open violence (person),
-0.022795970704092106,Other noise nuisance,Other property crimes,
-0.29821318226631177,Other noise nuisance,People smuggling,
0.02297841149518795,Other noise nuisance,Pickpocketing,
0.4183815531540083,Other noise nuisance,Robbery,
0.09054847812342187,Other noise nuisance,Shoplifting,
0.1982512516327569,Other noise nuisance,Street robbery,
-0.20101696124421417,Other noise nuisance,Structure of the Environmental Management Act,
0.19754905624913674,Other noise nuisance,Theft from/from motor vehicles,
0.13806253295215215,Other noise nuisance,Theft of mopeds, mopeds and bicycles,
0.22778304032430857,Other noise nuisance,Theft/burglary box/garage/shed,
0.09865727403332117,Other noise nuisance,Theft/burglary of companies, etc.,
-0.05165897645558154,Other noise nuisance,Thefts (water),
0.4276318069353694,Other noise nuisance,Threat,
0.12015526998817941,Other noise nuisance,Total felonies,
-0.1325974174950751,Other noise nuisance,Under the influence (away),
0.07657170237565714,Other noise nuisance,Vertical Fraud,
-0.15341521694958915,Other noise nuisance,drug_store_count,
0.6947153399789598, Accidents (road),light_count,
0.3090437318261555, Accidents (road),sport_building_count,
0.605707901319351, Accidents (road),workplace_count,
0.6999253327756744, Accidents (road),inhabitants,
-0.04567354159196833, Accidents (road),light_per_1000,
0.0031534967668501177, Accidents (road),sport_building_per_1000,
-0.20089312887656766, Accidents (road),area_sqkm,
0.027099196898957796, Accidents (road),green_score,
-0.1733420401318115, Accidents (road),livability_score,
-0.15696359995431547, Accidents (road),house_price,
0.4762960606080112, Accidents (road),nr_crimes,
0.566036395203586, Accidents (road),charging_points,
-0.10784882051497953, Accidents (road),jobs_count,
0.3903420843364193, Accidents (road),Total nuisance registrations,
0.33332639032499717, Accidents (road),Nuisance by confused person,
0.4270068815346405, Accidents (road),Youth nuisance report,
0.3127504644649365, Accidents (road),Nuisance due to alcohol/drugs,
0.24569916172435421, Accidents (road),Nuisance drifters,
0.22334800929475607, Accidents (road),Public intoxication,
0.3832640714769884, Accidents (road),Noise nuisance catering,
0.2908213702179069, Accidents (road),Noise nuisance event,
0.18624025475441425, Accidents (road),Other noise nuisance,
0.1783855939357234, Accidents (road), Encroachment on public order,
0.24458073178403733, Accidents (road), Fraud (other),
0.7279520207744494, Accidents (road), Horizontal Fraud,
0.12159716849014217, Accidents (road), Human trafficking,
0.14765379266198986, Accidents (road), Quality of life (other),
0.4166267597668357, Accidents (road), Road (other),
0.28502880724126023, Accidents (road), Special Laws,
-0.10453218169829324, Accidents (road), Transport of hazardous substances,
0.30899750042910745, Accidents (road),Abuse,
0.26467175919695013, Accidents (road),Animals,
0.330733386648165, Accidents (road),Arms Trade,
0.611878980759878, Accidents (road),Cybercrime,
0.30567225675476356, Accidents (road),Discrimination,
0.5298791887816269, Accidents (road),Domestic Violation,
0.39404824579761905, Accidents (road),Drug trafficking,
0.11087415532179823, Accidents (road),Drugs/drink nuisance,
0.5709992992851735, Accidents (road),Fire/Explosion,
0.0597760410883863, Accidents (road),Fireworks,
0.48212824842548546, Accidents (road),Home theft/burglary,
0.11186935915537273, Accidents (road),Immigration care,
0.6418871511223572, Accidents (road),Motor Vehicle Theft,
0.17108515695278853, Accidents (road),Murder, Manslaughter,
0.05231869768229248, Accidents (road),Neighbor rumor (relationship problems),
0.3697036944613621, Accidents (road),Open violence (person),
0.3072135604578684, Accidents (road),Other property crimes,
-0.11794921563120825, Accidents (road),People smuggling,
0.12361976105300751, Accidents (road),Pickpocketing,
0.06605731093960653, Accidents (road),Robbery,
0.5176255225800187, Accidents (road),Shoplifting,
0.49260254966245764, Accidents (road),Street robbery,
0.0605951018354235, Accidents (road),Structure of the Environmental Management Act,
0.6149829703001108, Accidents (road),Theft from/from motor vehicles,
0.47752127348123513, Accidents (road),Theft of mopeds, mopeds and bicycles,
0.5740274256520873, Accidents (road),Theft/burglary box/garage/shed,
0.5296002101788225, Accidents (road),Theft/burglary of companies, etc.,
0.006177424226005212, Accidents (road),Thefts (water),
0.7645144345654126, Accidents (road),Threat,
0.6998254675132413, Accidents (road),Total felonies,
0.4978418801064428, Accidents (road),Under the influence (away),
0.19453445281934664, Accidents (road),Vertical Fraud,
0.060864463443565664, Accidents (road),drug_store_count,
0.003907642431301309, Encroachment on public order,light_count,
-0.09743480274800977, Encroachment on public order,sport_building_count,
0.06811524232273004, Encroachment on public order,workplace_count,
-0.03637677635895334, Encroachment on public order,inhabitants,
0.049997883130133425, Encroachment on public order,light_per_1000,
0.014988302693224114, Encroachment on public order,sport_building_per_1000,
-0.12717878619097556, Encroachment on public order,area_sqkm,
-0.5520084249978082, Encroachment on public order,green_score,
-0.12771240403324907, Encroachment on public order,livability_score,
0.0730319280685294, Encroachment on public order,house_price,
0.9073330698527847, Encroachment on public order,nr_crimes,
-0.22569562013988573, Encroachment on public order,charging_points,
0.0383944804569859, Encroachment on public order,jobs_count,
0.5946096733832003, Encroachment on public order,Total nuisance registrations,
0.34199831752033366, Encroachment on public order,Nuisance by confused person,
0.17070354734626797, Encroachment on public order,Youth nuisance report,
0.9314537592199807, Encroachment on public order,Nuisance due to alcohol/drugs,
0.7653243185021341, Encroachment on public order,Nuisance drifters,
0.9561785740363141, Encroachment on public order,Public intoxication,
0.7100701607959331, Encroachment on public order,Noise nuisance catering,
0.012875488306495375, Encroachment on public order,Noise nuisance event,
0.023660991779232966, Encroachment on public order,Other noise nuisance,
0.1783855939357234, Encroachment on public order, Accidents (road),
0.03270420356672693, Encroachment on public order, Fraud (other),
0.04924703179282346, Encroachment on public order, Horizontal Fraud,
0.10275309642000237, Encroachment on public order, Human trafficking,
-0.03989547576804115, Encroachment on public order, Quality of life (other),
-0.0023878165272547165, Encroachment on public order, Road (other),
0.01795658899574069, Encroachment on public order, Special Laws,
-0.04987905488879737, Encroachment on public order, Transport of hazardous substances,
0.958188694807458, Encroachment on public order,Abuse,
-0.021430871560841707, Encroachment on public order,Animals,
0.43469194617753565, Encroachment on public order,Arms Trade,
0.014386793148073557, Encroachment on public order,Cybercrime,
0.2673075353954538, Encroachment on public order,Discrimination,
0.3196502632888571, Encroachment on public order,Domestic Violation,
0.29552670944403037, Encroachment on public order,Drug trafficking,
-0.009528863291394818, Encroachment on public order,Drugs/drink nuisance,
0.14397378900540875, Encroachment on public order,Fire/Explosion,
0.10018148827323968, Encroachment on public order,Fireworks,
-0.04606872337388643, Encroachment on public order,Home theft/burglary,
0.4969857991438664, Encroachment on public order,Immigration care,
-0.08330721501631587, Encroachment on public order,Motor Vehicle Theft,
0.09495536440066552, Encroachment on public order,Murder, Manslaughter,
-0.004613284888457906, Encroachment on public order,Neighbor rumor (relationship problems),
0.7234947426920271, Encroachment on public order,Open violence (person),
0.8368343444941106, Encroachment on public order,Other property crimes,
0.06523679941029277, Encroachment on public order,People smuggling,
0.9542533256015742, Encroachment on public order,Pickpocketing,
0.3024879237119306, Encroachment on public order,Robbery,
0.4749298810527615, Encroachment on public order,Shoplifting,
0.36680225190368965, Encroachment on public order,Street robbery,
0.10841219487876087, Encroachment on public order,Structure of the Environmental Management Act,
0.25333435433432155, Encroachment on public order,Theft from/from motor vehicles,
0.7200051061131323, Encroachment on public order,Theft of mopeds, mopeds and bicycles,
0.05857399984691703, Encroachment on public order,Theft/burglary box/garage/shed,
0.7174854379540223, Encroachment on public order,Theft/burglary of companies, etc.,
0.08677138961129546, Encroachment on public order,Thefts (water),
0.3270462420982792, Encroachment on public order,Threat,
0.754044896281513, Encroachment on public order,Total felonies,
0.21089862499405793, Encroachment on public order,Under the influence (away),
